shot_id,game_date,action_type,loc_x,loc_y,total_seconds_remaining,period,playoffs,season,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,Home_vs_Away,lat,lon
29840,5/8/2012,Fadeaway Jump Shot,72,142,17,1,1,2011-12,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,DEN,Home,33.9023,-118.1978
29841,5/8/2012,Driving Layup Shot,-5,28,274,2,1,2011-12,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,Home,34.0163,-118.2748
29845,5/8/2012,Jump Shot,-16,183,560,3,1,2011-12,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,DEN,Home,33.8613,-118.2858
29846,5/8/2012,Fadeaway Jump Shot,-149,-16,530,3,1,2011-12,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DEN,Home,34.0603,-118.4188
29851,5/8/2012,Layup Shot,1,22,707,4,1,2011-12,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,Home,34.0223,-118.2688
29852,5/8/2012,Floating Jump shot,-76,17,671,4,1,2011-12,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,Home,34.0273,-118.3458
29855,5/8/2012,Jump Shot,-139,231,562,4,1,2011-12,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DEN,Home,33.8133,-118.4088
29860,5/8/2012,Jump Bank Shot,-34,30,28,4,1,2011-12,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,Home,34.0143,-118.3038
29861,5/8/2012,Jump Shot,106,252,20,4,1,2011-12,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,DEN,Home,33.7923,-118.1638
29862,5/8/2012,Jump Shot,-183,184,5,4,1,2011-12,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DEN,Home,33.8603,-118.4528
29863,5/10/2012,Jump Shot,-190,80,631,1,1,2011-12,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,DEN,Away,33.9643,-118.4598
29866,5/10/2012,Jump Shot,132,129,397,1,1,2011-12,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DEN,Away,33.9153,-118.1378
29870,5/10/2012,Jump Shot,185,187,31,1,1,2011-12,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,DEN,Away,33.8573,-118.0848
29872,5/10/2012,Jump Shot,140,119,426,2,1,2011-12,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DEN,Away,33.9253,-118.1298
29875,5/10/2012,Jump Shot,37,254,172,2,1,2011-12,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,DEN,Away,33.7903,-118.2328
29876,5/10/2012,Jump Shot,181,186,564,3,1,2011-12,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,DEN,Away,33.8583,-118.0888
29880,5/10/2012,Turnaround Fadeaway shot,-141,23,161,3,1,2011-12,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DEN,Away,34.0213,-118.4108
29882,5/10/2012,Jump Shot,127,89,103,3,1,2011-12,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DEN,Away,33.9553,-118.1428
29886,5/12/2012,Jump Shot,54,222,589,1,1,2011-12,22,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,DEN,Home,33.8223,-118.2158
29889,5/12/2012,Jump Shot,-67,31,26,1,1,2011-12,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,Home,34.0133,-118.3368
29890,5/12/2012,Jump Shot,-18,75,537,2,1,2011-12,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,DEN,Home,33.9693,-118.2878
29891,5/12/2012,Layup Shot,-16,7,226,2,1,2011-12,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,Home,34.0373,-118.2858
29892,5/12/2012,Jump Bank Shot,-127,61,177,2,1,2011-12,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,DEN,Home,33.9833,-118.3968
29895,5/12/2012,Driving Layup Shot,15,14,655,3,1,2011-12,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,Home,34.0303,-118.2548
29899,5/12/2012,Layup Shot,-7,22,414,3,1,2011-12,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,Home,34.0223,-118.2768
29902,5/14/2012,Jump Shot,81,50,254,1,1,2011-12,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,OKC,Away,33.9943,-118.1888
29903,5/14/2012,Jump Shot,-149,55,80,1,1,2011-12,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,Away,33.9893,-118.4188
29906,5/14/2012,Jump Shot,-142,225,336,2,1,2011-12,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,OKC,Away,33.8193,-118.4118
29908,5/14/2012,Jump Shot,209,3,57,2,1,2011-12,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,OKC,Away,34.0413,-118.0608
29909,5/14/2012,Jump Shot,62,151,679,3,1,2011-12,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,OKC,Away,33.8933,-118.2078
29911,5/14/2012,Turnaround Jump Shot,-100,3,592,3,1,2011-12,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,Away,34.0413,-118.3698
29913,5/14/2012,Jump Shot,152,94,365,3,1,2011-12,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,OKC,Away,33.9503,-118.1178
29915,5/14/2012,Jump Shot,204,123,215,3,1,2011-12,23,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,OKC,Away,33.9213,-118.0658
29917,5/14/2012,Jump Shot,48,52,113,3,1,2011-12,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Away,33.9923,-118.2218
29918,5/14/2012,Fadeaway Jump Shot,-152,3,71,3,1,2011-12,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,Away,34.0413,-118.4218
29920,5/16/2012,Finger Roll Layup Shot,0,11,672,1,1,2011-12,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,Away,34.0333,-118.2698
29922,5/16/2012,Layup Shot,6,28,462,1,1,2011-12,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,Away,34.0163,-118.2638
29923,5/16/2012,Jump Shot,32,176,432,1,1,2011-12,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,OKC,Away,33.8683,-118.2378
29924,5/16/2012,Jump Shot,-209,113,91,1,1,2011-12,23,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,OKC,Away,33.9313,-118.4788
29926,5/16/2012,Jump Shot,7,88,2,1,1,2011-12,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,OKC,Away,33.9563,-118.2628
29927,5/16/2012,Jump Shot,77,17,483,2,1,2011-12,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Away,34.0273,-118.1928
29931,5/16/2012,Jump Shot,9,242,644,3,1,2011-12,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,OKC,Away,33.8023,-118.2608
29932,5/16/2012,Jump Shot,-158,189,414,3,1,2011-12,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,OKC,Away,33.8553,-118.4278
29936,5/16/2012,Jump Shot,-15,146,57,3,1,2011-12,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,OKC,Away,33.8983,-118.2848
29937,5/16/2012,Turnaround Fadeaway shot,-101,6,38,3,1,2011-12,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,Away,34.0383,-118.3708
29940,5/16/2012,Step Back Jump shot,-130,159,331,4,1,2011-12,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,OKC,Away,33.8853,-118.3998
29941,5/16/2012,Turnaround Jump Shot,-68,1,279,4,1,2011-12,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Away,34.0433,-118.3378
29943,5/16/2012,Turnaround Fadeaway shot,-164,0,61,4,1,2011-12,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,OKC,Away,34.0443,-118.4338
29944,5/16/2012,Jump Shot,-4,241,36,4,1,2011-12,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,OKC,Away,33.8033,-118.2738
29945,5/18/2012,Running Jump Shot,28,265,695,1,1,2011-12,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,OKC,Home,33.7793,-118.2418
29949,5/18/2012,Jump Shot,80,179,199,1,1,2011-12,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,OKC,Home,33.8653,-118.1898
29950,5/18/2012,Jump Shot,100,143,137,1,1,2011-12,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,OKC,Home,33.9013,-118.1698
29952,5/18/2012,Layup Shot,-7,7,204,2,1,2011-12,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,Home,34.0373,-118.2768
29955,5/18/2012,Jump Shot,163,22,476,3,1,2011-12,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,OKC,Home,34.0223,-118.1068
29957,5/18/2012,Jump Shot,140,151,257,3,1,2011-12,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,OKC,Home,33.8933,-118.1298
29958,5/18/2012,Jump Shot,-169,-5,225,3,1,2011-12,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,OKC,Home,34.0493,-118.4388
29960,5/18/2012,Layup Shot,29,-2,82,3,1,2011-12,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,Home,34.0463,-118.2408
29961,5/18/2012,Fadeaway Jump Shot,-139,20,54,3,1,2011-12,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,OKC,Home,34.0243,-118.4088
29965,5/18/2012,Jump Shot,-117,176,421,4,1,2011-12,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,OKC,Home,33.8683,-118.3868
29966,5/18/2012,Jump Shot,39,34,317,4,1,2011-12,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Home,34.0103,-118.2308
29969,5/18/2012,Jump Shot,53,1,46,4,1,2011-12,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Home,34.0433,-118.2168
29972,5/19/2012,Fadeaway Jump Shot,130,112,214,1,1,2011-12,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,OKC,Home,33.9323,-118.1398
29973,5/19/2012,Jump Shot,122,159,155,1,1,2011-12,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,OKC,Home,33.8853,-118.1478
29975,5/19/2012,Reverse Layup Shot,20,7,288,2,1,2011-12,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,Home,34.0373,-118.2498
29976,5/19/2012,Jump Shot,-65,26,275,2,1,2011-12,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Home,34.0183,-118.3348
29977,5/19/2012,Jump Shot,29,197,187,2,1,2011-12,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,OKC,Home,33.8473,-118.2408
29979,5/19/2012,Layup Shot,-19,12,12,2,1,2011-12,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,Home,34.0323,-118.2888
29982,5/19/2012,Jump Shot,-106,206,655,3,1,2011-12,23,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,OKC,Home,33.8383,-118.3758
29986,5/19/2012,Jump Shot,54,61,17,3,1,2011-12,8,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,OKC,Home,33.9833,-118.2158
29988,5/19/2012,Jump Shot,84,26,484,4,1,2011-12,8,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,OKC,Home,34.0183,-118.1858
29989,5/19/2012,Fadeaway Jump Shot,116,108,413,4,1,2011-12,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,OKC,Home,33.9363,-118.1538
29990,5/19/2012,Jump Shot,209,22,310,4,1,2011-12,21,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,OKC,Home,34.0223,-118.0608
29992,5/19/2012,Jump Shot,-123,181,230,4,1,2011-12,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,OKC,Home,33.8633,-118.3928
29994,5/19/2012,Jump Shot,18,250,96,4,1,2011-12,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,OKC,Home,33.7943,-118.2518
29995,5/19/2012,Jump Shot,40,260,8,4,1,2011-12,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,OKC,Home,33.7843,-118.2298
29996,5/19/2012,Jump Shot,-92,164,0,4,1,2011-12,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,OKC,Home,33.8803,-118.3618
29999,5/21/2012,Floating Jump shot,-56,31,565,1,1,2011-12,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Away,34.0133,-118.3258
30003,5/21/2012,Jump Shot,-16,198,227,1,1,2011-12,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,OKC,Away,33.8463,-118.2858
30006,5/21/2012,Jump Shot,61,14,40,1,1,2011-12,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Away,34.0303,-118.2088
30007,5/21/2012,Running Jump Shot,-59,25,418,2,1,2011-12,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,OKC,Away,34.0193,-118.3288
30008,5/21/2012,Jump Shot,-122,219,391,2,1,2011-12,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,OKC,Away,33.8253,-118.3918
30010,5/21/2012,Jump Shot,204,14,181,2,1,2011-12,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,OKC,Away,34.0303,-118.0658
30012,5/21/2012,Turnaround Jump Shot,89,44,50,2,1,2011-12,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,OKC,Away,34.0003,-118.1808
30019,5/21/2012,Driving Jump shot,-76,41,172,3,1,2011-12,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,OKC,Away,34.0033,-118.3458
30021,5/21/2012,Turnaround Jump Shot,-21,22,1,3,1,2011-12,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,OKC,Away,34.0223,-118.2908
30022,5/21/2012,Jump Shot,26,238,576,4,1,2011-12,23,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,OKC,Away,33.8063,-118.2438
30024,5/21/2012,Jump Shot,151,187,460,4,1,2011-12,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,OKC,Away,33.8573,-118.1188
30025,5/21/2012,Jump Shot,149,45,432,4,1,2011-12,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,OKC,Away,33.9993,-118.1208
30028,5/21/2012,Jump Shot,-164,25,224,4,1,2011-12,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,OKC,Away,34.0193,-118.4338
30029,5/21/2012,Jump Shot,127,222,84,4,1,2011-12,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,OKC,Away,33.8223,-118.1428
30033,4/27/1997,Layup Shot,0,0,40,4,1,1996-97,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Home,34.0443,-118.2698
30036,4/30/1997,Jump Shot,118,0,631,2,1,1996-97,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,Away,34.0443,-118.1518
30039,4/30/1997,Jump Shot,-164,153,572,4,1,1996-97,22,0,3PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,POR,Away,33.8913,-118.4338
30040,4/30/1997,Layup Shot,0,0,480,4,1,1996-97,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
30042,4/30/1997,Layup Shot,0,0,351,4,1,1996-97,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
30045,4/30/1997,Driving Layup Shot,0,0,161,4,1,1996-97,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
30048,5/4/1997,Jump Shot,64,623,0,1,1,1996-97,62,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,UTA,Away,33.4213,-118.2058
30049,5/4/1997,Jump Shot,136,103,694,2,1,1996-97,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,UTA,Away,33.9413,-118.1338
30051,5/4/1997,Jump Shot,118,203,488,4,1,1996-97,23,0,3PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,UTA,Away,33.8413,-118.1518
30052,5/4/1997,Jump Shot,-151,199,424,4,1,1996-97,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,Away,33.8453,-118.4208
30053,5/4/1997,Jump Shot,107,140,120,4,1,1996-97,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,UTA,Away,33.9043,-118.1628
30054,5/4/1997,Jump Shot,27,259,0,4,1,1996-97,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,Away,33.7853,-118.2428
30056,5/8/1997,Jump Shot,21,75,694,2,1,1996-97,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,UTA,Home,33.9693,-118.2488
30057,5/8/1997,Jump Shot,123,207,383,2,1,1996-97,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,UTA,Home,33.8373,-118.1468
30060,5/8/1997,Jump Shot,-159,39,307,4,1,1996-97,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,UTA,Home,34.0053,-118.4288
30063,5/10/1997,Layup Shot,0,0,363,2,1,1996-97,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Home,34.0443,-118.2698
30066,5/10/1997,Jump Shot,29,151,258,2,1,1996-97,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,UTA,Home,33.8933,-118.2408
30068,5/10/1997,Jump Shot,-153,197,673,4,1,1996-97,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,Home,33.8473,-118.4228
30070,5/10/1997,Jump Shot,-218,158,313,4,1,1996-97,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,Home,33.8863,-118.4878
30071,5/10/1997,Jump Shot,181,162,54,4,1,1996-97,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,UTA,Home,33.8823,-118.0888
30072,5/12/1997,Jump Shot,149,36,47,1,1,1996-97,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,UTA,Away,34.0083,-118.1208
30073,5/12/1997,Jump Shot,181,41,673,2,1,1996-97,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,UTA,Away,34.0033,-118.0888
30075,5/12/1997,Jump Shot,153,175,112,3,1,1996-97,23,0,3PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,UTA,Away,33.8693,-118.1168
30081,5/12/1997,Jump Shot,-177,158,278,5,1,1996-97,23,0,3PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,UTA,Away,33.8863,-118.4468
30082,5/12/1997,Jump Shot,0,255,183,5,1,1996-97,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,Away,33.7893,-118.2698
30084,5/12/1997,Jump Shot,-10,266,41,5,1,1996-97,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,Away,33.7783,-118.2798
30085,5/12/1997,Jump Shot,-142,218,5,5,1,1996-97,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,Away,33.8263,-118.4118
30088,4/24/1998,Jump Shot,23,109,148,1,1,1997-98,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,POR,Home,33.9353,-118.2468
30089,4/24/1998,Layup Shot,0,0,141,2,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Home,34.0443,-118.2698
30090,4/24/1998,Jump Shot,-149,-21,53,2,1,1997-98,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,POR,Home,34.0653,-118.4188
30091,4/24/1998,Jump Shot,166,0,542,4,1,1997-98,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,Home,34.0443,-118.1038
30099,4/26/1998,Driving Layup Shot,0,0,476,2,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Home,34.0443,-118.2698
30100,4/26/1998,Jump Shot,175,-33,1,2,1,1997-98,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,Home,34.0773,-118.0948
30101,4/26/1998,Layup Shot,0,0,383,4,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Home,34.0443,-118.2698
30103,4/28/1998,Driving Layup Shot,0,0,125,1,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
30104,4/28/1998,Jump Shot,151,229,9,1,1,1997-98,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,Away,33.8153,-118.1188
30107,4/28/1998,Jump Shot,-128,-18,566,4,1,1997-98,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,POR,Away,34.0623,-118.3978
30108,4/30/1998,Layup Shot,0,0,342,1,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
30109,4/30/1998,Jump Shot,-100,203,69,1,1,1997-98,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,POR,Away,33.8413,-118.3698
30114,4/30/1998,Layup Shot,0,0,72,2,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
30116,4/30/1998,Dunk Shot,0,0,704,4,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,Away,34.0443,-118.2698
30118,4/30/1998,Jump Shot,-59,-10,569,4,1,1997-98,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,POR,Away,34.0543,-118.3288
30124,5/4/1998,Jump Shot,-203,151,637,2,1,1997-98,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SEA,Away,33.8933,-118.4728
30125,5/4/1998,Layup Shot,0,0,73,2,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,Away,34.0443,-118.2698
30127,5/4/1998,Layup Shot,-18,29,456,4,1,1997-98,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,Away,34.0153,-118.2878
30134,5/16/1998,Jump Shot,-63,235,0,1,1,1997-98,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,Away,33.8093,-118.3328
30136,5/16/1998,Layup Shot,0,0,268,2,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Away,34.0443,-118.2698
30139,5/16/1998,Jump Shot,203,134,0,3,1,1997-98,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,UTA,Away,33.9103,-118.0668
30140,5/16/1998,Jump Shot,63,231,500,4,1,1997-98,23,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,Away,33.8133,-118.2068
30141,5/16/1998,Layup Shot,0,0,456,4,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Away,34.0443,-118.2698
30142,5/16/1998,Jump Shot,44,242,348,4,1,1997-98,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,UTA,Away,33.8023,-118.2258
30143,5/16/1998,Jump Shot,-53,57,272,4,1,1997-98,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,UTA,Away,33.9873,-118.3228
30144,5/16/1998,Tip Shot,0,0,269,4,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Away,34.0443,-118.2698
30145,5/16/1998,Jump Shot,-166,237,40,4,1,1997-98,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,Away,33.8073,-118.4358
30147,5/18/1998,Layup Shot,0,0,137,1,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Away,34.0443,-118.2698
30149,5/18/1998,Running Jump Shot,48,29,75,1,1,1997-98,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,UTA,Away,34.0153,-118.2218
30150,5/18/1998,Jump Shot,-109,454,0,1,1,1997-98,46,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,UTA,Away,33.5903,-118.3788
30152,5/18/1998,Layup Shot,0,0,20,2,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Away,34.0443,-118.2698
30153,5/18/1998,Jump Shot,-160,74,184,3,1,1997-98,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,UTA,Away,33.9703,-118.4298
30154,5/18/1998,Layup Shot,0,0,156,3,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Away,34.0443,-118.2698
30155,5/18/1998,Layup Shot,0,0,551,4,1,1997-98,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,UTA,Away,34.0443,-118.2698
30159,5/22/1998,Jump Shot,-201,181,15,4,1,1997-98,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,UTA,Home,33.8633,-118.4708
30163,5/9/1999,Jump Shot,108,-23,526,1,1,1998-99,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,HOU,Home,34.0673,-118.1618
30169,5/9/1999,Running Jump Shot,-76,8,518,3,1,1998-99,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,HOU,Home,34.0363,-118.3458
30172,5/11/1999,Jump Shot,130,-12,593,1,1,1998-99,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,HOU,Home,34.0563,-118.1398
30175,5/11/1999,Jump Shot,-106,244,65,1,1,1998-99,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,HOU,Home,33.8003,-118.3758
30179,5/11/1999,Jump Shot,-48,53,145,2,1,1998-99,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,HOU,Home,33.9913,-118.3178
30182,5/11/1999,Driving Layup Shot,0,0,435,3,1,1998-99,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,HOU,Home,34.0443,-118.2698
